﻿﻿﻿﻿文件夹,文件名,控件名,控件文本,Key,控件路径,md5,文件路径,无效,无引用
common,CommonPromptSilverNode.csd,Text_crt,暴击X3,,/Text_crt,8ee44ffd79722f0b7c7f8eeb4ba0c97f,common/CommonPromptSilverNode.csd,1,
common,CommonPopupSmall.csd,Text_title,标题,,/Text_title,676ac61acb6d872aed2e76b30b642380,common/CommonPopupSmall.csd,1,
common,PopupSilkbagInfoCell.csd,_textName,名字+7,,/_resourceNode/_textName,9cecf3dd5b69c6ebdf56175b4ffd1536,common/PopupSilkbagInfoCell.csd,1,
common,CommonDesValue.csd,TextDes,XXXX：,,/TextDes,f64bebf1dd9543dafdff6bebe4e94170,common/CommonDesValue.csd,1,
common,CommonButtonMediumNormal.csd,Text,中按钮,,/Text,75274cf277524a83c5343d102500da1a,common/CommonButtonMediumNormal.csd,1,
common,PopupItemInfo.csd,_itemDesc,精炼20级武将描述最多支持三行道具描述最多支持三行道具描,,/_commonNodeBk/Panel_1/_itemDesc,5e0ea13c6da70489718381fa05688aaf,common/PopupItemInfo.csd,1,
common,PopupItemInfo.csd,_itemName,武器精炼石二段,,/_commonNodeBk/Panel_1/_itemName,5e0ea13c6da70489718381fa05688aaf,common/PopupItemInfo.csd,1,
common,PopupItemInfo.csd,_itemOwnerDesc,拥有：,,/_commonNodeBk/Panel_1/_itemOwnerDesc,5e0ea13c6da70489718381fa05688aaf,common/PopupItemInfo.csd,,
common,PopupItemBuy.csd,Text_ResName,总价：,,/Panel_info/Text_ResName,1d091bdf97a47cfc044bdf59cac98191,common/PopupItemBuy.csd,,
common,PopupItemBuy.csd,_itemName,武器精炼石二段,,/Panel_info/Node_item/_itemName,1d091bdf97a47cfc044bdf59cac98191,common/PopupItemBuy.csd,1,
common,PopupItemBuy.csd,_itemOwnerDesc,当前拥有：,,/Panel_info/Node_item/_itemOwnerDesc,1d091bdf97a47cfc044bdf59cac98191,common/PopupItemBuy.csd,,
common,PromptRewardNode.csd,ItemName,体力丹体力丹,,/ItemName,171252fe134d469c5d65499987caabd4,common/PromptRewardNode.csd,1,
common,CommonButtonLevel1Normal.csd,Text,一级,,/Text,a9a85c617fc4a5dc5a40810162d875e9,common/CommonButtonLevel1Normal.csd,1,
common,PopupSelectReward.csd,_labelTips,以下奖励中选取一个,,/_labelTips,fe43d4c3b0eb8cd5bf00a8d98b45b538,common/PopupSelectReward.csd,,
common,PopupAccountActivation.csd,_textHint,点击下方输入礼品码,,/Panel_bk/_textHint,8b69964eaef2b044dde72381bfba185c,common/PopupAccountActivation.csd,,
common,PopupAccountActivation.csd,Text,一键加群,,/Panel_bk/_btnAddQQ/Text,8b69964eaef2b044dde72381bfba185c,common/PopupAccountActivation.csd,,
common,PopupComboHeroGift.csd,_textFuncDesc,恭喜您获得,,/Panel_root/_textFuncDesc,2a1b46f95e9538957f83fcb37663c536,common/PopupComboHeroGift.csd,1,
common,PopupComboHeroGift.csd,_textFuncDesc_0,【紫将合击礼包】,,/Panel_root/_textFuncDesc_0,2a1b46f95e9538957f83fcb37663c536,common/PopupComboHeroGift.csd,1,
common,CommonCheckBoxAnymoreHint1.csd,TextNoShow,本次登录不再提示,,/TextNoShow,812414d3c8e23d65d64bef4134e472e7,common/CommonCheckBoxAnymoreHint1.csd,,
common,CommonNormalLargePop7.csd,Text_title,公   告,,/Image_bg_all/Text_title,3067b14fe3b7287250fb3a757fcd4a0b,common/CommonNormalLargePop7.csd,,
common,CommonShopItemCell.csd,Text_item_name,黄盖碎片,,/Image_1/Text_item_name,0293fbddf584c33fb0494f67b37b9918,common/CommonShopItemCell.csd,1,
common,CommonShopItemCell.csd,Text_button_desc,今日可买10次,,/Image_1/Text_button_desc,0293fbddf584c33fb0494f67b37b9918,common/CommonShopItemCell.csd,1,
common,CommonResourceInfo.csd,Text_ResName,奖励：,,/Text_ResName,61149aa199cb830b30f50b2875aa1040,common/CommonResourceInfo.csd,,
common,CommonNormalSmallXXSPop.csd,Text_title,批量使用,,/Image_bg_all/Image_1/Text_title,097d30981432317f0724a51bcb357aeb,common/CommonNormalSmallXXSPop.csd,1,
common,CommonNormalMiniPop2.csd,Text_title,体力补充,,/Image_bg_all/Image_1/Text_title,3137fc42f03bca1e4e8895471c0a03a9,common/CommonNormalMiniPop2.csd,,
common,CommonPlayerLevelUp.csd,Text_desc,武将等级上限,,/Panel_root/Node_left/Text_desc,b70e2486f00960b0a03647067918b324,common/CommonPlayerLevelUp.csd,1,3
common,CommonAttrDiff2.csd,TextName,攻击:,,/TextName,5360c82329f783b5befcabf14924b95b,common/CommonAttrDiff2.csd,1,
common,CommonCostNode.csd,TextName,突破丹,,/TextName,e00c92edbb33d5cdcdfd94f03343152f,common/CommonCostNode.csd,1,
common,PopupCommentGuide.csd,Text_4,亲爱的主公：,,/Text_4,3c7845ebfcf62c005de4eba37e517306,common/PopupCommentGuide.csd,,
common,PopupCommentGuide.csd,Text_4_0,欢迎来到三国杀名将传！,,/Text_4_0,3c7845ebfcf62c005de4eba37e517306,common/PopupCommentGuide.csd,,
common,PopupCommentGuide.csd,Text_4_1,主公可愿百忙之中抽出时间，给个好评吧！,,/Text_4_1,3c7845ebfcf62c005de4eba37e517306,common/PopupCommentGuide.csd,,
common,CommonGuildTalk.csd,Text_talk,哪里走！！,,/Image_talk_bg/Text_talk,2d5aaa7d8e4730cd2cb76370303cda27,common/CommonGuildTalk.csd,1,
common,CommonTalkNode1.csd,Text_talk,哪里走！！,,/Image_talk_bg/Text_talk,e4b934123a66a166f4c77dc68592fb7e,common/CommonTalkNode1.csd,1,
common,CommonNormalMiniPop3.csd,Text_title,体力补充,,/Image_bg_all/Image_1/Text_title,6e01557e3786f9e35c7b1b7a3f8dca35,common/CommonNormalMiniPop3.csd,1,
common,CommonAttrDiff3.csd,TextName,全体攻击 :,,/TextName,5208c12042e4b3d741125de9802bd255,common/CommonAttrDiff3.csd,1,
common,CommonAttrDiff3.csd,TextName2,全体攻击 :,,/TextName2,5208c12042e4b3d741125de9802bd255,common/CommonAttrDiff3.csd,1,
common,CommonTabGroupSmallHorizon.csd,Text_desc,吴  国,,/Panel_tab/Text_desc,57288d9e2f2279039a0ceadb6754549f,common/CommonTabGroupSmallHorizon.csd,1,
common,CommonIconNameNode.csd,Icon_name,物品名称,,/Panel_root/Icon_name,bc5adb479528dc17c31212b602b4892e,common/CommonIconNameNode.csd,1,
common,CommonPopupAward.csd,Text_title,标题,,/Image_title_bg/Text_title,f68db55b369fe61934ca5d26b524c66f,common/CommonPopupAward.csd,1,
common,CommonNormalLargePop2.csd,Text_title,标 题,,/Image_bg_all/Text_title,92c64143b093e06419e77852c9967c31,common/CommonNormalLargePop2.csd,1,
common,CommonButtonLargeHighlight.csd,Text,一级,,/Text,1c7d84fadf795bd866705bdff2c0a1e8,common/CommonButtonLargeHighlight.csd,1,
common,CommonPetVName.csd,Text_Name,神 龙,,/Image_color/Text_Name,0f9ec75fd3eb269fed452be811533714,common/CommonPetVName.csd,1,
common,CommonNormalSmallMPop.csd,Text_title,选择颜色,,/Image_bg_all/Image_1/Text_title,3a24a846a9491ce039d97ba26400264b,common/CommonNormalSmallMPop.csd,1,
common,CommonTabGroupHorizonClassify3.csd,Text_desc,二级页签,,/Panel_tab/Text_desc,41fe76dc6cd7ab18de82ed74d2b18cf8,common/CommonTabGroupHorizonClassify3.csd,1,
common,PopupChooseTreasure2.csd,_textTip,隐藏已穿戴装备,,/_textTip,48b747c1998da639a7d7c47fb2000bb5,common/PopupChooseTreasure2.csd,1,
common,CommonBubble.csd,Text_1,每周都可购买一次VIP折扣礼包！,,/_imagePopo/Text_1,c615419712fd515b4391c8f85f98bd0f,common/CommonBubble.csd,1,
common,CommonEmptyListNode.csd,TextTip,暂无获取途径,,/Image/TextTip,a3336fcba13d15db3cb5215e79cc4e42,common/CommonEmptyListNode.csd,1,
common,PopupBoxReward.csd,_textDetail,达到6星可领取,,/_commonNodeBk/_textDetail,54a2c6f93e164bc57f1a7af9bd735d24,common/PopupBoxReward.csd,1,
common,PopupHelp.csd,Text_help,重生后，您将获得,,/Text_help,e38f836360185fc5ac4a64cc089f6f94,common/PopupHelp.csd,1,
common,CommonNormalLargePop3.csd,Text_title,标 题,,/Image_bg_all/Text_title,f10431b4ba3e8d1d9400190d972ceced,common/CommonNormalLargePop3.csd,1,
common,CommonTreasureName.csd,TextName,名字+7,,/TextName,23e35d3ac3353b8b5cf4d42c1dbd976c,common/CommonTreasureName.csd,1,
common,PopupCheckHorseCell.csd,Text_17,星级：,,/_resourceNode/_item1/Text_17,74bfc38ffe33b53753223018a2c4ccf7,common/PopupCheckHorseCell.csd,,
common,PopupCheckHorseCell.csd,Text_17_0,星级：,,/_resourceNode/_item2/Text_17_0,74bfc38ffe33b53753223018a2c4ccf7,common/PopupCheckHorseCell.csd,,
common,CommonGuildFlag.csd,TextGuildName,红将,,/ImageFlag/TextGuildName,fcd9be49cd07e26bbc51adfc32aee10c,common/CommonGuildFlag.csd,1,
common,CommonButtonSelect.csd,Text,中按钮,,/Text,4f5d42f1d897a58349ca66973d85dbf3,common/CommonButtonSelect.csd,1,
common,CommonVoiceButton.csd,Text,3秒,,/Text,102fe74474c0ee934a15cf7f3d540344,common/CommonVoiceButton.csd,1,
common,CommonPlayerName.csd,TextPlayerName,名字+7,,/TextPlayerName,c0667fa68bd055ed60bb7b1cf4e8784a,common/CommonPlayerName.csd,1,
common,PopupItemGuiderCell.csd,_textDesc,在游历中有概率获得,,/_panelCon/_textDesc,477e0dfa0779c4e948617f84f31f4657,common/PopupItemGuiderCell.csd,1,
common,PopupItemGuiderCell.csd,_textTitleName,主线副本,,/_panelCon/Panel_1/_textTitleName,477e0dfa0779c4e948617f84f31f4657,common/PopupItemGuiderCell.csd,1,
common,CommonDesDiff.csd,TextDes,XXXX：,,/TextDes,4943d0ebe941b6e45e53dad3934a8c70,common/CommonDesDiff.csd,1,
common,CommonTalkNode.csd,Text_talk,"哪里走走走
哪里走走走",,/Image_talk_bg/Text_talk,298d1ff6cfdc5ed9fb246f94bab18404,common/CommonTalkNode.csd,1,
common,CommonAvatarProperty.csd,Name2,名字+7,,/Name2,80c4047e7bfa2e7ab7e73fe020bea781,common/CommonAvatarProperty.csd,1,
common,CommonEmptyTipNode.csd,TextTip,暂无碎片,,/TextTip,33ebfb27132c3cb269d456a9062a39c8,common/CommonEmptyTipNode.csd,,
common,PopupTransformConfirmCell.csd,_textName1,名称,,/_resourceNode/_textName1,ad23597d1fe78d1cc5b1dba288d5db9d,common/PopupTransformConfirmCell.csd,1,
common,PopupTransformConfirmCell.csd,_textName2,名称,,/_resourceNode/_textName2,ad23597d1fe78d1cc5b1dba288d5db9d,common/PopupTransformConfirmCell.csd,1,
common,CommonButtonMediumHighlight.csd,Text,中按钮,,/Text,5f759f88516b09f52fbfc0d460cef8fa,common/CommonButtonMediumHighlight.csd,1,
common,PopupBindPublicAccount.csd,Text_8,绑定码：,,/Text_8,09bb4e75362056ffe23a6b4f035cfda1,common/PopupBindPublicAccount.csd,,
common,PopupBindPublicAccount.csd,Text_9,（10分钟内有效）,,/Text_9,09bb4e75362056ffe23a6b4f035cfda1,common/PopupBindPublicAccount.csd,,
common,PopupBindPublicAccount.csd,Text_8_1,步骤：,,/Text_8_1,09bb4e75362056ffe23a6b4f035cfda1,common/PopupBindPublicAccount.csd,,
common,PopupBindPublicAccount.csd,Text_8_2,1.打开微信,,/Text_8_2,09bb4e75362056ffe23a6b4f035cfda1,common/PopupBindPublicAccount.csd,,
common,PopupBindPublicAccount.csd,Text_8_3,2.搜索微信公众号,,/Text_8_3,09bb4e75362056ffe23a6b4f035cfda1,common/PopupBindPublicAccount.csd,,
common,PopupBindPublicAccount.csd,Text_8_3_0,三国杀名将传,,/Text_8_3_0,09bb4e75362056ffe23a6b4f035cfda1,common/PopupBindPublicAccount.csd,,
common,PopupBindPublicAccount.csd,Text_8_4,3.点击福利专区,,/Text_8_4,09bb4e75362056ffe23a6b4f035cfda1,common/PopupBindPublicAccount.csd,,
common,PopupBindPublicAccount.csd,Text_8_5,4.点击账号绑定,,/Text_8_5,09bb4e75362056ffe23a6b4f035cfda1,common/PopupBindPublicAccount.csd,,
common,CommonButtonSwitchLevel5.csd,Text,中按钮,,/Text,9afc5431884b262b561cca590dd1a6d8,common/CommonButtonSwitchLevel5.csd,1,
common,PopupSelectRewardItemCell.csd,_itemName,甘宁甘宁,,/Panel_bg/_itemName,8f729b649b6e4be6d703ac00e1e49d9e,common/PopupSelectRewardItemCell.csd,1,
common,CommonAttrNode.csd,TextName,名字：,,/TextName,b3f142d100eb2781d2c7950a6ac85c1a,common/CommonAttrNode.csd,1,
common,PopupSilkbagInfo.csd,_itemName,【锦囊名称】,,/_commonNodeBk/_itemName,2f0cade33c8c63db09de51665df84cac,common/PopupSilkbagInfo.csd,1,
common,PopupSilkbagInfo.csd,_levelTip,（xx级开启）,,/_commonNodeBk/_levelTip,2f0cade33c8c63db09de51665df84cac,common/PopupSilkbagInfo.csd,1,
common,PopupSilkbagInfo.csd,_itemDesc,精炼20级武将描述最多支持三行道具描述最多支持三行道具描,,/_commonNodeBk/_itemDesc,2f0cade33c8c63db09de51665df84cac,common/PopupSilkbagInfo.csd,1,
common,PopupSilkbagInfo.csd,_textPower,+32万,,/_commonNodeBk/_textPower,2f0cade33c8c63db09de51665df84cac,common/PopupSilkbagInfo.csd,1,
common,PopupChooseTreasureCell.csd,_textYoke1,（羁绊）,,/_resourceNode/_item1/_textYoke1,a6fe8f74e8e07874d56da01ceab842c0,common/PopupChooseTreasureCell.csd,,
common,PopupChooseTreasureCell.csd,_textHeroName1,名字,,/_resourceNode/_item1/_textHeroName1,a6fe8f74e8e07874d56da01ceab842c0,common/PopupChooseTreasureCell.csd,1,
common,PopupChooseTreasureCell.csd,_textYoke2,（羁绊）,,/_resourceNode/_item2/_textYoke2,a6fe8f74e8e07874d56da01ceab842c0,common/PopupChooseTreasureCell.csd,,
common,PopupChooseTreasureCell.csd,_textHeroName2,名字,,/_resourceNode/_item2/_textHeroName2,a6fe8f74e8e07874d56da01ceab842c0,common/PopupChooseTreasureCell.csd,1,
common,PopupLogin.csd,_txtTitle,用户登陆,,/holder/_txtTitle,b0693b3e1c377cfd9dd5f4a49bc33ed1,common/PopupLogin.csd,,
common,PopupLogin.csd,txt_pwd,密码：,,/holder/txt_pwd,b0693b3e1c377cfd9dd5f4a49bc33ed1,common/PopupLogin.csd,,
common,PopupLogin.csd,txt_user,用户：,,/holder/txt_user,b0693b3e1c377cfd9dd5f4a49bc33ed1,common/PopupLogin.csd,,
common,CommonButtonDelete.csd,Text,中按钮,,/Text,ad00d8dd9d2456cc6829a241ddd9eeba,common/CommonButtonDelete.csd,1,
common,CommonItemListExchangeNode.csd,NodeOr,或,,/ScrollViewSrc/NodeOr,40ce81c36b30617ef1ac4c360093e1f3,common/CommonItemListExchangeNode.csd,,
common,CommonButtonLevel0Normal.csd,Text,一级,,/Text,9fb46e15e78ee8bf6be2f9579084c374,common/CommonButtonLevel0Normal.csd,1,
common,CommonButtonDelete2.csd,Text,中按钮,,/Text,4f5c1c0f269f1ba2d442d0e02870ba1c,common/CommonButtonDelete2.csd,1,
common,PopupSelectRewardTab.csd,_labelTips,请在以下三个奖励中选取一个,,/_commonNodeBk/_labelTips,92df72f45759d1b6a20687b0a4ea02d6,common/PopupSelectRewardTab.csd,,
common,PopupSelectRewardTab.csd,_textChoose,以上奖励中选取一种,,/_commonNodeBk/Node_select_bg/_textChoose,92df72f45759d1b6a20687b0a4ea02d6,common/PopupSelectRewardTab.csd,,
common,PopupHandBookCell.csd,Text_num_desc,数量：,,/_nodePos/Text_num_desc,c307546c85158339f9ce4d95173a9cfe,common/PopupHandBookCell.csd,,
common,PopupHandBookCell.csd,_textHeroType,紫  将,,/_nodePos/_topImage/_textHeroType,c307546c85158339f9ce4d95173a9cfe,common/PopupHandBookCell.csd,1,
common,CommonButtonSwitchLevel4.csd,Text,一级,,/Text,1679324aa28e01de81ad746d872167cc,common/CommonButtonSwitchLevel4.csd,1,
common,CommonPopupStageDetailBG.csd,TextDrop,概率掉落：,,/TextDrop,0b1fb7e8ded7baaab2eb1491d6ad0040,common/CommonPopupStageDetailBG.csd,1,
common,CommonPopupStageDetailBG.csd,TextStamina,消耗体力：,,/TextBG/TextStamina,0b1fb7e8ded7baaab2eb1491d6ad0040,common/CommonPopupStageDetailBG.csd,1,
common,CommonPopupStageDetailBG.csd,TextReward,通关获得：,,/TextBG2/TextReward,0b1fb7e8ded7baaab2eb1491d6ad0040,common/CommonPopupStageDetailBG.csd,1,
common,CommonPopupStageDetailBG.csd,Text_title,关羽入侵,,/LabelBG/Text_title,0b1fb7e8ded7baaab2eb1491d6ad0040,common/CommonPopupStageDetailBG.csd,1,
common,CommonTabGroupHorizon.csd,Text_desc,二级页签,,/Panel_tab/Text_desc,0281a3516ec20534e34354e0d70b4807,common/CommonTabGroupHorizon.csd,1,
common,CommonLevelUpAttr.csd,Text_desc,等  级：,,/Panel_root/Node_left/Text_desc,7fdc984f0ea2fdf79e54d94241224cdc,common/CommonLevelUpAttr.csd,1,
common,PopupHelpInfoTitleCell.csd,_text,积分机制：,,/_resourceNode/_text,3e7389e99be063e2fff97d9723329101,common/PopupHelpInfoTitleCell.csd,1,
common,CommonButtonLevel2Highlight.csd,Text,中按钮,,/Text,6becd26e0ec4840982d6ef102a660669,common/CommonButtonLevel2Highlight.csd,1,
common,CommonActivityCell.csd,Title,所有装备（24件）强化到10级,,/Title,ee275744e4e36ee00a273b644083269f,common/CommonActivityCell.csd,1,
common,CommonActivityCell.csd,TextDiscount,5.5折,,/ImageDiscount/TextDiscount,ee275744e4e36ee00a273b644083269f,common/CommonActivityCell.csd,1,
common,CommonInstrumentName.csd,TextName,名字+7,,/TextName,40ef5b61d5cb48952e3ae010f4811ee3,common/CommonInstrumentName.csd,1,
common,CommonVerticalText.csd,Text,一二三四五六七八,,/Text,b0e162eb5c27e208369e6e42fbb779b0,common/CommonVerticalText.csd,1,
common,PopupItemGuider.csd,_itemName,吴子,,/Panel_bk/_itemName,e1cf206f9c6e5550a0604a38df0030d3,common/PopupItemGuider.csd,1,
common,PopupItemGuider.csd,_textTitleOwn,当前拥有：,,/Panel_bk/_textTitleOwn,e1cf206f9c6e5550a0604a38df0030d3,common/PopupItemGuider.csd,1,
common,PopupItemGuider.csd,_itemDesc,超级牛逼体力丹，使用后可获得25点体力！,,/Panel_bk/_scrollView/_itemDesc,e1cf206f9c6e5550a0604a38df0030d3,common/PopupItemGuider.csd,1,
common,PopupItemGuider.csd,Text_no_items,暂无获取途径,,/Panel_bk/_fileNodeEmpty/ImageNoTimes/Text_no_items,e1cf206f9c6e5550a0604a38df0030d3,common/PopupItemGuider.csd,1,
common,CommonPriceShowInfo.csd,Text_title,现价：,,/Text_title,fefa13e02b4a5ef5c2dafb288ff758e0,common/CommonPriceShowInfo.csd,1,
common,PopupSystemAlert.csd,_itemNoShow,本次登录不再提示,,/Panel_bk/_itemNoShow,9b1290108fb78279f3fd0f84847d7900,common/PopupSystemAlert.csd,,
common,CommonPowerUpButton.csd,String_Title,精英副本,,/Image_Touch/String_Title,aed640a6c3158f0eb23f65e2020704cf,common/CommonPowerUpButton.csd,1,
common,CommonListCellBase.csd,TextName,名字+7,,/Panel/TextName,78f2c2bc39b6ff9e90c073d2e8e24ed7,common/CommonListCellBase.csd,1,
common,CommonContinueNode.csd,Text_continue_desc,点击屏幕继续,,/Text_continue_desc,73b8e934544841aee64068fea95673e2,common/CommonContinueNode.csd,,
common,PopupChooseInstrumentCell.csd,_textHeroName1,名字,,/_resourceNode/_item1/_textHeroName1,fd534efee819d6553b60616dd8fcca27,common/PopupChooseInstrumentCell.csd,1,
common,PopupChooseInstrumentCell.csd,_textHeroName2,名字,,/_resourceNode/_item2/_textHeroName2,fd534efee819d6553b60616dd8fcca27,common/PopupChooseInstrumentCell.csd,1,
common,PopupSelectRewardTabNum.csd,_labelTips,请在以下三个奖励中选取一个,,/_commonNodeBk/_labelTips,03aa17ff5be98c6e4b7a46a91d81497c,common/PopupSelectRewardTabNum.csd,1,
common,CommonCheckBoxHintToRight.csd,TextNoShow,自动同意入队申请,,/TextNoShow,142032d7adcfb0f64ef3045fe22a8a74,common/CommonCheckBoxHintToRight.csd,1,
common,CommonAvatarName.csd,TextName,名字+7,,/TextName,2543a33aa289d8aa2586b178b5229192,common/CommonAvatarName.csd,1,
common,CommonImageButtonLevel1Highlight.csd,Text,观  看,,/Text,400bf3379bf8ff4479d7adfe8ae8a3d9,common/CommonImageButtonLevel1Highlight.csd,,
common,PopupPropInfo.csd,_textName,二级精炼石,,/_nodeBg/_textName,b64720481d48616a468635d3a22cefdf,common/PopupPropInfo.csd,1,
common,CommonButtonSwitchLevel2.csd,Text,中按钮,,/Text,0e89b2b62433115974013aa62dab272f,common/CommonButtonSwitchLevel2.csd,1,
common,PopupDailyTask.csd,_itemName,道具名称品质色,,/Panel_info/Panel_top/_itemName,e988f88a589b5182bd9f8e1f311632a3,common/PopupDailyTask.csd,1,3
common,PopupDailyTask.csd,_itemOwnerDesc,拥有：,,/Panel_info/Panel_top/_itemOwnerDesc,e988f88a589b5182bd9f8e1f311632a3,common/PopupDailyTask.csd,1,3
common,CommonPriceDiscountInfo2.csd,Text_title,现价：,,/Text_title,a4a54229a38f795b72cce4ca79ed81f2,common/CommonPriceDiscountInfo2.csd,1,
common,CommonButtonSwitchLevel0.csd,Text,一级,,/Text,d2d262ec5da1e06550415aeca8d2f260,common/CommonButtonSwitchLevel0.csd,1,
common,PopupAdvance.csd,_textOldName,英雄嘿嘿,,/_textOldName,796d3f92ad373f4cc8809c7f28aad759,common/PopupAdvance.csd,1,
common,PopupAdvance.csd,_textNewName,英雄嘿嘿+1,,/_textNewName,796d3f92ad373f4cc8809c7f28aad759,common/PopupAdvance.csd,1,
common,PromptSilverNode.csd,Text_crt,暴击X3,,/Text_crt,f2ccac7619aa77fe74a85f0b70dcd48b,common/PromptSilverNode.csd,1,
common,PopupInputSecretKey.csd,_textHint,您正在登录非公开服务器，渠道测试专员请联系商务获取访问密码，游卡测试人员请联系您的主管，玩家看到此界面请联系客服。,,/Panel_bk/_textHint,7a9b7165a62110fcb8bf15b700a2612e,common/PopupInputSecretKey.csd,,
common,CommonRewardListNode.csd,NodeOr,或,,/NodeOr,fb2ac954fd6fad93576483f6c5bf881d,common/CommonRewardListNode.csd,,
common,CommonButtonLevel4Highlight.csd,Text,一级,,/Text,cfe895d894ed901314751e09475589cb,common/CommonButtonLevel4Highlight.csd,1,
common,CommonHeroName.csd,TextName,名字+7,,/TextName,1cc66f4441a921725aabd38d38926f11,common/CommonHeroName.csd,1,
common,CommonButtonSwitchLevel1.csd,Text,一级,,/Text,636cfa9faff534574fffe0b0091b6c47,common/CommonButtonSwitchLevel1.csd,1,
common,CommonFullScreenTitle.csd,TextTitle,道  具,,/TextTitle,9cf57b0beefccddb73b0b437b7251a4d,common/CommonFullScreenTitle.csd,1,
common,CommonMainMenu.csd,Text,文字,,/Node_root/Text,51f0386d8ce1f062c0c585215906c09e,common/CommonMainMenu.csd,1,
common,PopupItemUse.csd,_textTips,精力不够，请使用精力丹补补吧！,,/Panel_info/_textTips,16d9b37322dfed61fe8fa41a9dca4227,common/PopupItemUse.csd,1,
common,PopupItemUse.csd,_itemName,武器精炼石二段,,/Panel_info/Node_item/_itemName,16d9b37322dfed61fe8fa41a9dca4227,common/PopupItemUse.csd,1,
common,PopupItemUse.csd,_itemOwnerDesc,当前拥有：,,/Panel_info/Node_item/_itemOwnerDesc,16d9b37322dfed61fe8fa41a9dca4227,common/PopupItemUse.csd,,
common,CommonSelectNumNode.csd,Text_batch_use,批量选择：,,/Panel_addInfo/Text_batch_use,271cd2c335f5bc2a45b0ad88f85f9f1e,common/CommonSelectNumNode.csd,1,
common,CommonPriceDiscountInfo3.csd,Text_title,现价：,,/Text_title,3fd5d66d729e2cb2067a97ed6853f3a7,common/CommonPriceDiscountInfo3.csd,1,
common,PopupReward.csd,_textDetail,达到6星可领取,,/_commonNodeBk/_textDetail,68194c16d8f3fab8132ff8a69a538dff,common/PopupReward.csd,1,
